SpectrumIdentity,SpectrumID,Organization,SpectrumType,InstrumentUsed,InstrumentAccesories,SpectralResolution,NumberofAccumulations,MaterialForm,Color,InstrumentMode,OtherInformation,MaterialProducer,RID,ContactInfo,CASNumber,MaterialPurity,MaterialQuality,InstrumentAccessories,LaserLightUsed,TotalAcquisitionTime_s,DataProcessingProcedure,LevelofConfidenceinIdentification,smoother,baseline,range,timestamp,SampleName,rsq
Sulphur,Sulphur__R040135-4__Raman__514__90__ccw__Raman_Data_Processed__2764,RRUFF,Raman,,,,,,,,rruff.info/R040135,,R040135,,,,,,,,,,,,,,4839,
Sulphur,Sulphur__R040135-5__Raman__514__0__ccw__Raman_Data_Processed__2770,RRUFF,Raman,,,,,,,,rruff.info/R040135,,R040135,,,,,,,,,,,,,,4840,
Sulphur,Sulphur__R040135-5__Raman__514__45__ccw__Raman_Data_Processed__2772,RRUFF,Raman,,,,,,,,rruff.info/R040135,,R040135,,,,,,,,,,,,,,4841,
Sulphur,Sulphur__R040135-5__Raman__514__90__ccw__Raman_Data_Processed__2774,RRUFF,Raman,,,,,,,,rruff.info/R040135,,R040135,,,,,,,,,,,,,,4842,
Sulphur,Sulphur__R050006-3__Raman__514__0__ccw__Raman_Data_Processed__4054,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4843,
Sulphur,Sulphur__R050006-3__Raman__514__45__ccw__Raman_Data_Processed__4056,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4844,
Sulphur,Sulphur__R050006-3__Raman__514__90__ccw__Raman_Data_Processed__4058,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4845,
Sulphur,Sulphur__R050006-4__Raman__514__0__ccw__Raman_Data_Processed__4038,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4846,
Sulphur,Sulphur__R050006-4__Raman__514__45__ccw__Raman_Data_Processed__4040,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4847,
Sulphur,Sulphur__R050006-4__Raman__514__90__ccw__Raman_Data_Processed__4042,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4848,
Sulphur,Sulphur__R050006-5__Raman__514__0__ccw__Raman_Data_Processed__4046,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4849,
Sulphur,Sulphur__R050006-5__Raman__514__45__ccw__Raman_Data_Processed__4048,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4850,
Sulphur,Sulphur__R050006-5__Raman__514__90__ccw__Raman_Data_Processed__4050,RRUFF,Raman,,,,,,,,rruff.info/R050006,,R050006,,,,,,,,,,,,,,4851,
Talc,Talc__R040137-3__Raman__514__0__ccw__Raman_Data_Processed__2793,RRUFF,Raman,,,,,,,,rruff.info/R040137,,R040137,,,,,,,,,,,,,,4852,
Talc,Talc__R040137-3__Raman__514__45__ccw__Raman_Data_Processed__2795,RRUFF,Raman,,,,,,,,rruff.info/R040137,,R040137,,,,,,,,,,,,,,4853,
Talc,Talc__R040137-3__Raman__514__90__ccw__Raman_Data_Processed__2797,RRUFF,Raman,,,,,,,,rruff.info/R040137,,R040137,,,,,,,,,,,,,,4854,
Talc,Talc__R050087-3__Raman__514__0__ccw__Raman_Data_Processed__14142,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4855,
Talc,Talc__R050087-3__Raman__514__45__ccw__Raman_Data_Processed__14145,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4856,
Talc,Talc__R050087-3__Raman__514__90__ccw__Raman_Data_Processed__14149,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4857,
Talc,Talc__R050087-4__Raman__514__0__ccw__Raman_Data_Processed__14073,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4858,
Talc,Talc__R050087-4__Raman__514__45__ccw__Raman_Data_Processed__14075,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4859,
Talc,Talc__R050087-4__Raman__514__90__ccw__Raman_Data_Processed__14077,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4860,
Talc,Talc__R050087-5__Raman__514__0__ccw__Raman_Data_Processed__14153,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4861,
Talc,Talc__R050087-5__Raman__514__45__ccw__Raman_Data_Processed__14155,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4862,
Talc,Talc__R050087-5__Raman__514__90__ccw__Raman_Data_Processed__14157,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4863,
Talc,Talc__R050087-6__Raman__514__0__ccw__Raman_Data_Processed__14161,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4864,
Talc,Talc__R050087-6__Raman__514__45__ccw__Raman_Data_Processed__14163,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4865,
Talc,Talc__R050087-6__Raman__514__90__ccw__Raman_Data_Processed__14165,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4866,
Talc,Talc__R050087-7__Raman__514__0__ccw__Raman_Data_Processed__14169,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4867,
Talc,Talc__R050087-7__Raman__514__45__ccw__Raman_Data_Processed__14171,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4868,
Talc,Talc__R050087-7__Raman__514__90__ccw__Raman_Data_Processed__14173,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4869,
Talc,Talc__R050087-8__Raman__514__0__ccw__Raman_Data_Processed__14179,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4870,
Talc,Talc__R050087-8__Raman__514__45__ccw__Raman_Data_Processed__14181,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4871,
Talc,Talc__R050087-8__Raman__514__90__ccw__Raman_Data_Processed__14183,RRUFF,Raman,,,,,,,,rruff.info/R050087,,R050087,,,,,,,,,,,,,,4872,
Thomsonite-Ca,ThomsoniteCa__R050091-3__Raman__514__0__ccw__Raman_Data_Processed__5129,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4873,
Thomsonite-Ca,ThomsoniteCa__R050091-3__Raman__514__45__ccw__Raman_Data_Processed__5131,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4874,
Thomsonite-Ca,ThomsoniteCa__R050091-3__Raman__514__90__ccw__Raman_Data_Processed__5133,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4875,
Thomsonite-Ca,ThomsoniteCa__R050091-4__Raman__514__0__ccw__Raman_Data_Processed__5121,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4876,
Thomsonite-Ca,ThomsoniteCa__R050091-4__Raman__514__45__ccw__Raman_Data_Processed__5123,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4877,
Thomsonite-Ca,ThomsoniteCa__R050091-4__Raman__514__90__ccw__Raman_Data_Processed__5125,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4878,
Thomsonite-Ca,ThomsoniteCa__R050091-5__Raman__514__0__ccw__Raman_Data_Processed__10466,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4879,
Thomsonite-Ca,ThomsoniteCa__R050091-5__Raman__514__45__ccw__Raman_Data_Processed__10468,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4880,
Thomsonite-Ca,ThomsoniteCa__R050091-5__Raman__514__90__ccw__Raman_Data_Processed__10470,RRUFF,Raman,,,,,,,,rruff.info/R050091,,R050091,,,,,,,,,,,,,,4881,
Thomsonite-Ca,ThomsoniteCa__R050103-3__Raman__514__0__ccw__Raman_Data_Processed__16641,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4882,
Thomsonite-Ca,ThomsoniteCa__R050103-3__Raman__514__45__ccw__Raman_Data_Processed__16643,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4883,
Thomsonite-Ca,ThomsoniteCa__R050103-3__Raman__514__90__ccw__Raman_Data_Processed__16645,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4884,
Thomsonite-Ca,ThomsoniteCa__R050103-4__Raman__514__0__ccw__Raman_Data_Processed__5193,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4885,
Thomsonite-Ca,ThomsoniteCa__R050103-4__Raman__514__45__ccw__Raman_Data_Processed__5195,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4886,
Thomsonite-Ca,ThomsoniteCa__R050103-4__Raman__514__90__ccw__Raman_Data_Processed__5197,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4887,
Thomsonite-Ca,ThomsoniteCa__R050103-5__Raman__514__0__ccw__Raman_Data_Processed__16649,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4888,
Thomsonite-Ca,ThomsoniteCa__R050103-5__Raman__514__45__ccw__Raman_Data_Processed__16651,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4889,
Thomsonite-Ca,ThomsoniteCa__R050103-5__Raman__514__90__ccw__Raman_Data_Processed__16653,RRUFF,Raman,,,,,,,,rruff.info/R050103,,R050103,,,,,,,,,,,,,,4890,
Tilleyite,Tilleyite__R050227-3__Raman__514__0__ccw__Raman_Data_Processed__17383,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4891,
Tilleyite,Tilleyite__R050227-3__Raman__514__45__ccw__Raman_Data_Processed__17385,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4892,
Tilleyite,Tilleyite__R050227-3__Raman__514__90__ccw__Raman_Data_Processed__17387,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4893,
Tilleyite,Tilleyite__R050227-4__Raman__514__0__ccw__Raman_Data_Processed__17391,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4894,
Tilleyite,Tilleyite__R050227-4__Raman__514__45__ccw__Raman_Data_Processed__17393,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4895,
Tilleyite,Tilleyite__R050227-4__Raman__514__90__ccw__Raman_Data_Processed__17395,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4896,
Tilleyite,Tilleyite__R050227-5__Raman__514__0__ccw__Raman_Data_Processed__17415,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4897,
Tilleyite,Tilleyite__R050227-5__Raman__514__45__ccw__Raman_Data_Processed__17417,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4898,
Tilleyite,Tilleyite__R050227-5__Raman__514__90__ccw__Raman_Data_Processed__17419,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4899,
Tilleyite,Tilleyite__R050227-6__Raman__514__0__ccw__Raman_Data_Processed__17407,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4900,
Tilleyite,Tilleyite__R050227-6__Raman__514__45__ccw__Raman_Data_Processed__17409,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4901,
Tilleyite,Tilleyite__R050227-6__Raman__514__90__ccw__Raman_Data_Processed__17411,RRUFF,Raman,,,,,,,,rruff.info/R050227,,R050227,,,,,,,,,,,,,,4902,
Titanite,Titanite__R040033-3__Raman__514__0__ccw__Raman_Data_Processed__11521,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4903,
Titanite,Titanite__R040033-3__Raman__514__45__ccw__Raman_Data_Processed__11523,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4904,
Titanite,Titanite__R040033-3__Raman__514__90__ccw__Raman_Data_Processed__11525,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4905,
Titanite,Titanite__R040033-4__Raman__514__0__ccw__Raman_Data_Processed__11529,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4906,
Titanite,Titanite__R040033-4__Raman__514__45__ccw__Raman_Data_Processed__11531,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4907,
Titanite,Titanite__R040033-4__Raman__514__90__ccw__Raman_Data_Processed__11533,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4908,
Titanite,Titanite__R040033-5__Raman__514__0__ccw__Raman_Data_Processed__11537,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4909,
Titanite,Titanite__R040033-5__Raman__514__45__ccw__Raman_Data_Processed__11539,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4910,
Titanite,Titanite__R040033-5__Raman__514__90__ccw__Raman_Data_Processed__11541,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4911,
Titanite,Titanite__R040033-6__Raman__514__0__ccw__Raman_Data_Processed__11545,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4912,
Titanite,Titanite__R040033-6__Raman__514__45__ccw__Raman_Data_Processed__11547,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4913,
Titanite,Titanite__R040033-6__Raman__514__90__ccw__Raman_Data_Processed__11549,RRUFF,Raman,,,,,,,,rruff.info/R040033,,R040033,,,,,,,,,,,,,,4914,
Titanite,Titanite__R050039-3__Raman__514__0__ccw__Raman_Data_Processed__4432,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4915,
Titanite,Titanite__R050039-3__Raman__514__45__ccw__Raman_Data_Processed__4434,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4916,
Titanite,Titanite__R050039-3__Raman__514__90__ccw__Raman_Data_Processed__4436,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4917,
Titanite,Titanite__R050039-4__Raman__514__0__ccw__Raman_Data_Processed__4456,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4918,
Titanite,Titanite__R050039-4__Raman__514__45__ccw__Raman_Data_Processed__4458,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4919,
Titanite,Titanite__R050039-4__Raman__514__90__ccw__Raman_Data_Processed__4460,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4920,
Titanite,Titanite__R050039-5__Raman__514__0__ccw__Raman_Data_Processed__4448,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4921,
Titanite,Titanite__R050039-5__Raman__514__45__ccw__Raman_Data_Processed__4450,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4922,
Titanite,Titanite__R050039-5__Raman__514__90__ccw__Raman_Data_Processed__4452,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4923,
Titanite,Titanite__R050039-6__Raman__514__0__ccw__Raman_Data_Processed__4440,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4924,
Titanite,Titanite__R050039-6__Raman__514__45__ccw__Raman_Data_Processed__4442,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4925,
Titanite,Titanite__R050039-6__Raman__514__90__ccw__Raman_Data_Processed__4444,RRUFF,Raman,,,,,,,,rruff.info/R050039,,R050039,,,,,,,,,,,,,,4926,
Titanite,Titanite__R050114-3__Raman__514__0__ccw__Raman_Data_Processed__5395,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4927,
Titanite,Titanite__R050114-3__Raman__514__45__ccw__Raman_Data_Processed__5397,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4928,
Titanite,Titanite__R050114-3__Raman__514__90__ccw__Raman_Data_Processed__5399,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4929,
Titanite,Titanite__R050114-4__Raman__514__0__ccw__Raman_Data_Processed__5387,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4930,
Titanite,Titanite__R050114-4__Raman__514__45__ccw__Raman_Data_Processed__5389,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4931,
Titanite,Titanite__R050114-4__Raman__514__90__ccw__Raman_Data_Processed__5391,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4932,
Titanite,Titanite__R050114-5__Raman__514__0__ccw__Raman_Data_Processed__5403,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4933,
Titanite,Titanite__R050114-5__Raman__514__45__ccw__Raman_Data_Processed__5405,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4934,
Titanite,Titanite__R050114-5__Raman__514__90__ccw__Raman_Data_Processed__5407,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4935,
Titanite,Titanite__R050114-6__Raman__514__0__ccw__Raman_Data_Processed__5411,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4936,
Titanite,Titanite__R050114-6__Raman__514__45__ccw__Raman_Data_Processed__5413,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4937,
Titanite,Titanite__R050114-6__Raman__514__90__ccw__Raman_Data_Processed__5415,RRUFF,Raman,,,,,,,,rruff.info/R050114,,R050114,,,,,,,,,,,,,,4938,
Titanite,Titanite__R050124-3__Raman__514__0__ccw__Raman_Data_Processed__5552,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4939,
Titanite,Titanite__R050124-3__Raman__514__45__ccw__Raman_Data_Processed__5554,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4940,
Titanite,Titanite__R050124-3__Raman__514__90__ccw__Raman_Data_Processed__5556,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4941,
Titanite,Titanite__R050124-4__Raman__514__0__ccw__Raman_Data_Processed__5568,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4942,
Titanite,Titanite__R050124-4__Raman__514__45__ccw__Raman_Data_Processed__5570,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4943,
Titanite,Titanite__R050124-4__Raman__514__90__ccw__Raman_Data_Processed__5572,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4944,
Titanite,Titanite__R050124-5__Raman__514__0__ccw__Raman_Data_Processed__5560,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4945,
Titanite,Titanite__R050124-5__Raman__514__45__ccw__Raman_Data_Processed__5562,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4946,
Titanite,Titanite__R050124-5__Raman__514__90__ccw__Raman_Data_Processed__5564,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4947,
Titanite,Titanite__R050124-6__Raman__514__0__ccw__Raman_Data_Processed__5576,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4948,
Titanite,Titanite__R050124-6__Raman__514__45__ccw__Raman_Data_Processed__5578,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4949,
Titanite,Titanite__R050124-6__Raman__514__90__ccw__Raman_Data_Processed__5580,RRUFF,Raman,,,,,,,,rruff.info/R050124,,R050124,,,,,,,,,,,,,,4950,
Topaz,Topaz__R040121-3__Raman__514__0__ccw__Raman_Data_Processed__11878,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4951,
Topaz,Topaz__R040121-3__Raman__514__45__ccw__Raman_Data_Processed__11880,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4952,
Topaz,Topaz__R040121-3__Raman__514__90__ccw__Raman_Data_Processed__11882,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4953,
Topaz,Topaz__R040121-4__Raman__514__0__ccw__Raman_Data_Processed__11886,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4954,
Topaz,Topaz__R040121-4__Raman__514__45__ccw__Raman_Data_Processed__11888,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4955,
Topaz,Topaz__R040121-4__Raman__514__90__ccw__Raman_Data_Processed__11890,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4956,
Topaz,Topaz__R040121-5__Raman__514__0__ccw__Raman_Data_Processed__11894,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4957,
Topaz,Topaz__R040121-5__Raman__514__45__ccw__Raman_Data_Processed__11896,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4958,
Topaz,Topaz__R040121-5__Raman__514__90__ccw__Raman_Data_Processed__11898,RRUFF,Raman,,,,,,,,rruff.info/R040121,,R040121,,,,,,,,,,,,,,4959,
Topaz,Topaz__R050176-3__Raman__514__0__ccw__Raman_Data_Processed__6126,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4960,
Topaz,Topaz__R050176-3__Raman__514__45__ccw__Raman_Data_Processed__6128,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4961,
Topaz,Topaz__R050176-3__Raman__514__90__ccw__Raman_Data_Processed__6130,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4962,
Topaz,Topaz__R050176-4__Raman__514__0__ccw__Raman_Data_Processed__6134,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4963,
Topaz,Topaz__R050176-4__Raman__514__45__ccw__Raman_Data_Processed__6136,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4964,
Topaz,Topaz__R050176-4__Raman__514__90__ccw__Raman_Data_Processed__6138,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4965,
Topaz,Topaz__R050176-5__Raman__514__0__ccw__Raman_Data_Processed__6142,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4966,
Topaz,Topaz__R050176-5__Raman__514__45__ccw__Raman_Data_Processed__6144,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4967,
Topaz,Topaz__R050176-5__Raman__514__90__ccw__Raman_Data_Processed__6146,RRUFF,Raman,,,,,,,,rruff.info/R050176,,R050176,,,,,,,,,,,,,,4968,
Topaz,Topaz__R050200-3__Raman__514__0__ccw__Raman_Data_Processed__8845,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4969,
Topaz,Topaz__R050200-3__Raman__514__45__ccw__Raman_Data_Processed__8847,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4970,
Topaz,Topaz__R050200-3__Raman__514__90__ccw__Raman_Data_Processed__8849,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4971,
Topaz,Topaz__R050200-4__Raman__514__0__ccw__Raman_Data_Processed__8853,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4972,
Topaz,Topaz__R050200-4__Raman__514__45__ccw__Raman_Data_Processed__8855,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4973,
Topaz,Topaz__R050200-4__Raman__514__90__ccw__Raman_Data_Processed__8857,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4974,
Topaz,Topaz__R050200-5__Raman__514__0__ccw__Raman_Data_Processed__8861,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4975,
Topaz,Topaz__R050200-5__Raman__514__45__ccw__Raman_Data_Processed__8863,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4976,
Topaz,Topaz__R050200-5__Raman__514__90__ccw__Raman_Data_Processed__8865,RRUFF,Raman,,,,,,,,rruff.info/R050200,,R050200,,,,,,,,,,,,,,4977,
Tremolite,Tremolite__R040045-3__Raman__514__0__ccw__Raman_Data_Processed__1023,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4978,
Tremolite,Tremolite__R040045-3__Raman__514__45__ccw__Raman_Data_Processed__1025,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4979,
Tremolite,Tremolite__R040045-3__Raman__514__90__ccw__Raman_Data_Processed__1027,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4980,
Tremolite,Tremolite__R040045-4__Raman__514__0__ccw__Raman_Data_Processed__1047,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4981,
Tremolite,Tremolite__R040045-4__Raman__514__45__ccw__Raman_Data_Processed__1049,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4982,
Tremolite,Tremolite__R040045-4__Raman__514__90__ccw__Raman_Data_Processed__1051,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4983,
Tremolite,Tremolite__R040045-5__Raman__514__0__ccw__Raman_Data_Processed__1039,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4984,
Tremolite,Tremolite__R040045-5__Raman__514__45__ccw__Raman_Data_Processed__1041,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4985,
Tremolite,Tremolite__R040045-5__Raman__514__90__ccw__Raman_Data_Processed__1043,RRUFF,Raman,,,,,,,,rruff.info/R040045,,R040045,,,,,,,,,,,,,,4986,
